product_id,url
auc3584179070592,https://www.cdiscount.com/jardin/mobilier-de-jardin/table-de-jardin-salma-extensible-en-bois-d-acacia/f-1631603-auc3584179070592.html
auc3584179070721,https://www.cdiscount.com/jardin/mobilier-de-jardin/salon-de-jardin-beau-rivage-r-olbia-bois-d/f-1631601-auc3584179070721.html
auc3661602015129,https://www.cdiscount.com/bricolage/outillage/scie-a-onglet-2000-w-305-mm-double-inclinaison/f-166010106-auc3661602015129.html
auc3661602041258,https://www.cdiscount.com/bricolage/outillage/scie-sauteuse-feider-fss710-a-710-w-65-mm/f-166010106-auc3661602041258.html
auc3661602043931,https://www.cdiscount.com/bricolage/outillage/rabot-degauchisseuse-feider-frd1250-1250-w/f-166010103-auc3661602043931.html
auc3661602049223,https://www.cdiscount.com/bricolage/outillage/groupe-electrogene-essence-de-chantier-8500-w-te/f-166010301-auc3661602049223.html
auc3661602049230,https://www.cdiscount.com/bricolage/outillage/groupe-electrogene-essence-de-chantier-triphase/f-166010301-auc3661602049230.html
auc3661602050328,https://www.cdiscount.com/bricolage/outillage/perceuse-visseuse-sans-fil-18-v-20-nm/f-166010101-auc3661602050328.html
auc3662738035685,https://www.cdiscount.com/electromenager/beaute-masculine/tondeuse-metal-sans-fil-cheveux-et-barbe-harley-de/f-1105805-auc3662738035685.html
auc3663556267227,https://www.cdiscount.com/maison/canape-canapes/canape-convertible-express-3-places-en-tissu-gris/f-11701-auc3663556267227.html
auc3663556267234,https://www.cdiscount.com/maison/canape-canapes/canape-convertible-express-3-places-en-tissu-gris/f-11701-auc3663556267234.html
auc3663556304465,https://www.cdiscount.com/maison/canape-canapes/canape-convertible-express-3-places-en-tissu-gris/f-11701-auc3663556304465.html
auc3663695021452,https://www.cdiscount.com/maison/decoration-accessoires/lot-de-2-rideaux-occultant-turquoise-140-x-260-cm/f-1176308-auc3663695021452.html
auc3663695021476,https://www.cdiscount.com/maison/decoration-accessoires/lot-de-2-rideaux-occultant-fushia-140-x-260-cm/f-1176308-auc3663695021476.html
auc3663695021537,https://www.cdiscount.com/maison/decoration-accessoires/lot-de-2-rideaux-occultant-beige-clair-140-x-260-c/f-1176308-auc3663695021537.html
auc3663695021551,https://www.cdiscount.com/maison/decoration-accessoires/lot-de-2-rideaux-occultant-rouge-140-x-260-cm/f-1176308-auc3663695021551.html
