product_id,url
auc3178040676459,https://www.cdiscount.com/bricolage/peinture/rubson-traitement-murs-humides-interieurs-incolore/f-166080203-auc3178040676459.html
auc3291480775855,https://www.cdiscount.com/electromenager/preparation-culinaire/nutribullet-blender-magic-bullet-200w-argent/f-1102210-auc3291480775855.html
auc3572010501305,https://www.cdiscount.com/bricolage/quincaillerie/burg-wachter-boite-aux-lettres-favor-en-acier-galv/f-1660310-auc3572010501305.html
auc3572010502487,https://www.cdiscount.com/bricolage/quincaillerie/burg-wachter-boite-aux-lettres-favor-en-acier-galv/f-1660310-auc3572010502487.html
auc3572010509851,https://www.cdiscount.com/bricolage/quincaillerie/burg-wachter-boite-aux-lettres-balthazar-en-acier/f-1660310-auc3572010509851.html
auc3661602049025,https://www.cdiscount.com/bricolage/outillage/ponceuse-vibrante-feider-fpv260-260-w-187/f-166010103-auc3661602049025.html
auc3760171980637,https://www.cdiscount.com/jardin/mobilier-de-jardin/set-housse-couverture-chaise-x4-blanc/f-163160107-auc3760171980637.html
auc3760171980736,https://www.cdiscount.com/jardin/mobilier-de-jardin/set-housse-couverture-chaise-x4-noir/f-163160107-auc3760171980736.html
auc4005176832376,https://www.cdiscount.com/bricolage/sanitaire-salle-de-bain/grohe-limiteur-de-temperature-08791000/f-166100110-auc4005176832376.html
auc4053423207231,https://www.cdiscount.com/bricolage/outillage/visseuse-sans-fil-bosch-psr-select-batterie-3-6/f-166010102-auc4053423207231.html
auc4053423234589,https://www.cdiscount.com/bricolage/outillage/visseuse-sans-fil-bosch-ixo-7-avec-10-embouts-et-b/f-166010102-auc4053423234589.html
auc4059952524870,https://www.cdiscount.com/bricolage/outillage/laser-ligne-bosch-professional-gll-3-80-g-060106/f-166010207-auc4059952524870.html
auc4059952563862,https://www.cdiscount.com/bricolage/outillage/perceuse-visseuse-bosch-professional-gsr-12v-15/f-166010101-auc4059952563862.html
auc4059952588094,https://www.cdiscount.com/bricolage/peinture/pistolet-a-peinture-bosch-pfs-7000-1400-w-700/f-166080401-auc4059952588094.html
auc4059952614731,https://www.cdiscount.com/jardin/outillage-de-jardin/taille-haies-advancedhedgecut-65-bosch/f-1632610-auc4059952614731.html
auc4059952615547,https://www.cdiscount.com/jardin/outillage-de-jardin/taille-herbes-easyshear-bosch/f-1632620-auc4059952615547.html
auc4242005076321,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/bosch-bgc05aaa2-cleann-n-aspirateur-sans-sac-rouge/f-1101423-auc4242005076321.html
auc4242005183319,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/bosch-bbhf220-aspirateur-balai-sans-fil-2en1-aut/f-1101410-auc4242005183319.html
auc4251014192915,https://www.cdiscount.com/maison/meubles-mobilier/meuble-bas-salle-de-bain-california-blanc-arg/f-117600401-auc4251014192915.html
auc4251014192984,https://www.cdiscount.com/maison/meubles-mobilier/armoire-salle-de-bain-california-blanc-argent/f-117600401-auc4251014192984.html
auc4251182702961,https://www.cdiscount.com/maison/meubles-mobilier/armoire-image7-2-portes-2-tiroirs-blanc-mat/f-117600212-auc4251182702961.html
auc4251182706532,https://www.cdiscount.com/maison/meubles-mobilier/armoire-image-7-decor-chene-2-portes-2-tiroi/f-117600212-auc4251182706532.html
auc4251585588025,https://www.cdiscount.com/maison/meubles-mobilier/commode-basix-3-tiroirs-melamine-noir-mat-l/f-117600211-auc4251585588025.html
auc4251585588032,https://www.cdiscount.com/maison/meubles-mobilier/commode-basix-5-tiroirs-noir-mat-l80-x-p40-x/f-117600211-auc4251585588032.html
auc4251585588070,https://www.cdiscount.com/maison/meubles-mobilier/commode-basix-6-tiroirs-noir-mat-l-139-x-p-4/f-117600211-auc4251585588070.html
auc4251585588087,https://www.cdiscount.com/maison/meubles-mobilier/commode-basix-6-tiroirs-blanc-mat-l-139-x-p/f-117600211-auc4251585588087.html
auc4260281756522,https://www.cdiscount.com/maison/meubles-mobilier/table-extensible-6-8-personnes-rectangulaire-p/f-117600903-auc4260281756522.html
auc5099206089693,https://www.cdiscount.com/informatique/clavier-souris-webcam/casque-gamer-sans-fil-logitech-g-pro-x-gamer/f-1070219-auc5099206089693.html
auc6935364088095,https://www.cdiscount.com/bricolage/securite-domotique/camera-surveillance-wifi-tp-link-tapo-c200-108/f-166200402-auc6935364088095.html
auc7340086909044,https://www.cdiscount.com/informatique/clavier-souris-webcam/xtrfy-souris-bungee-b4-xtrfy-retro/f-1070214-auc7340086909044.html
auc8016361918610,https://www.cdiscount.com/electromenager/petits-appareils-de-cuisson/micro-ondes-pose-libre-candy-cmxw30ds-30-l-sil/f-110200108-auc8016361918610.html
auc8024963177458,https://www.cdiscount.com/maison/meubles-mobilier/buffet-basico-2-portes-3-tiroirs-blanc-laque-brill/f-117600902-auc8024963177458.html
bari301340,https://www.cdiscount.com/maison/rangement/kit-dressing-artic-avec-rideau-decor-blanc-1-c/f-117991619-bari301340.html
bari301360,https://www.cdiscount.com/maison/rangement/kit-dressing-artic-avec-rideau-decor-chene-1-c/f-117991619-bari301360.html
baumestpaul,https://www.cdiscount.com/vin-champagne/vin-blanc/la-baume-saint-paul-pays-d-oc-chardonnay-vin-bl/f-12935-baumestpaul.html
bbc3220660341313,https://www.cdiscount.com/pret-a-porter/bebe-puericulture/bebeconfort-trotteur-explorer-avec-tablette-musica/f-113172518-bbc3220660341313.html
bek1707959968326,https://www.cdiscount.com/electromenager/lave-vaisselle/lave-vaisselle-integrable-beko-fdin88422-14-couv/f-11025-bek1707959968326.html
bek8690842240386,https://www.cdiscount.com/electromenager/lave-vaisselle/lave-vaisselle-tout-encastrable-beko-lvi72f-13-c/f-11025-bek8690842240386.html
bek8690842395796,https://www.cdiscount.com/electromenager/lavage-sechage/lave-linge-hublot-beko-llf082b2-8-kg-tambour-a/f-1100104-bek8690842395796.html
bek8690842468315,https://www.cdiscount.com/electromenager/lave-vaisselle/lave-vaisselle-pose-libre-beko-bdfn26640wc-16-co/f-11025-bek8690842468315.html
bek8690842517075,https://www.cdiscount.com/electromenager/lave-vaisselle/lave-vaisselle-pose-libre-beko-dvn05323s-13-couv/f-11025-bek8690842517075.html
bek8690842527838,https://www.cdiscount.com/electromenager/lavage-sechage/lave-linge-hublot-beko-b5wft59418w-9-kg-induct/f-1100104-bek8690842527838.html
bek8690842582639,https://www.cdiscount.com/electromenager/refrigerateur-congelateur/refrigerateur-americain-beko-gno5322xpn-side-by-si/f-110030904-bek8690842582639.html
bek8690842609770,https://www.cdiscount.com/electromenager/lave-vaisselle/lave-vaisselle-pose-libre-beko-bdfn26531x-15-cou/f-11025-bek8690842609770.html
bergen002850,https://www.cdiscount.com/maison/meubles-mobilier/table-a-manger-extensible-bergen-decor-chene-art/f-117600903-bergen002850.html
bes6941607305591,https://www.cdiscount.com/jardin/spa/spa-gonflable-bestway-lay-z-spa-santorini-5-a/f-1633001-bes6941607305591.html
bes6941607311257,https://www.cdiscount.com/jardin/piscine/kit-piscine-hors-sol-bestway-power-steel-549/f-1631801-bes6941607311257.html
bes6942138972115,https://www.cdiscount.com/juniors/plein-air/piscine-gonflable-bestway-family-fun/f-1200430-bes6942138972115.html
bes6942138987072,https://www.cdiscount.com/jardin/piscine/kit-piscine-hors-sol-tubulaire-bestway-power-ste/f-1631801-bes6942138987072.html
bis0011120259568,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/bissell-crosswave-cordless-max-2767n-aspirateur/f-1101410-bis0011120259568.html
bis0011120263374,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/bissell-b22034-crosswave-essential-aspirateur-ba/f-1101410-bis0011120263374.html
bis0011120272307,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/bissell-spot-clean-plus-3724n-detache-nettoie-e/f-1101402-bis0011120272307.html
bis0011120272536,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/bissell-spotclean-auto-pro-select-3730n-detache/f-1101402-bis0011120272536.html
bis0011120273755,https://www.cdiscount.com/electromenager/aspirateurs-nettoyeurs/bissell-crosswave-2582q-aspirateur-multifonction/f-1101410-bis0011120273755.html
bla5035048709856,https://www.cdiscount.com/bricolage/outillage/black-decker-perceuse-visseuse-sans-fil-18-v-li-io/f-166010101-bla5035048709856.html
blabcste636l1qw,https://www.cdiscount.com/jardin/outillage-de-jardin/black-decker-coupe-bordures-33cm-sans-fil-bcste636/f-1632620-blabcste636l1qw.html
bo4059952528106,https://www.cdiscount.com/bricolage/outillage/perforateur-sds-plus-18v-gbh-18v-21-sans-batterie/f-166010110-bo4059952528106.html
bocaboislin2t,https://www.cdiscount.com/jardin/mobilier-de-jardin/salon-de-jardin-en-bois-d-acacia-fsc-avec-coussins/f-1631601-bocaboislin2t.html
